english_name,chinese_name,source_id,extra_json
Virtua Fighter 2 (USA),VR战士2  （美版）,SS#2152,
Virtua Fighter 2 (USA) (RE),VR战士2  （美版） (RE),SS#2153,
Virtua Fighter CG Portrait Collection (Europe),VR战士 CG合集 精选集  （欧版）,SS#2154,
Virtua Fighter CG Portrait Collection (Japan),VR战士 CG合集 精选集  （日版）,SS#2155,
Virtua Fighter CG Portrait Series - The Final - Dural (Japan),VR战士 CG合集系列 - THE FINAL - DURAL  （日版）,SS#2156,
Virtua Fighter CG Portrait Series Vol. 1 - Sarah Bryant (Japan) (1M),VR战士 CG合集系列 卷 1 - SARAH BRYANT  （日版） (1M),SS#2157,
Virtua Fighter CG Portrait Series Vol. 1 - Sarah Bryant (Japan) (Rev A),VR战士 CG合集系列 卷 1 - SARAH BRYANT  （日版） （修正版 A）,SS#2158,
Virtua Fighter CG Portrait Series Vol. 10 - Jeffry McWild (Japan) (4M),VR战士 CG合集系列 卷 10 - JEFFRY MCWILD  （日版） (4M),SS#2159,
Virtua Fighter CG Portrait Series Vol. 2 - Jacky Bryant (Japan),VR战士 CG合集系列 卷 2 - JACKY BRYANT  （日版）,SS#2160,
Virtua Fighter CG Portrait Series Vol. 3 - Akira Yuki (Japan) (2M),VR战士 CG合集系列 卷 3 - AKIRA YUKI  （日版） (2M),SS#2161,
Virtua Fighter CG Portrait Series Vol. 4 - Pai Chan (Japan) (2M),VR战士 CG合集系列 卷 4 - PAI CHAN  （日版） (2M),SS#2162,
Virtua Fighter CG Portrait Series Vol. 4 - Pai Chan (Japan) (3M),VR战士 CG合集系列 卷 4 - PAI CHAN  （日版） (3M),SS#2163,
Virtua Fighter CG Portrait Series Vol. 5 - Wolf Hawkfield (Japan),VR战士 CG合集系列 卷 5 - WOLF HAWKFIELD  （日版）,SS#2164,
Virtua Fighter CG Portrait Series Vol. 6 - Lau Chan (Japan) (4M),VR战士 CG合集系列 卷 6 - LAU CHAN  （日版） (4M),SS#2165,
Virtua Fighter CG Portrait Series Vol. 7 - Shun Di (Japan) (2M),VR战士 CG合集系列 卷 7 - SHUN DI  （日版） (2M),SS#2166,
Virtua Fighter CG Portrait Series Vol. 8 - Lion Rafale (Japan) (2M),VR战士 CG合集系列 卷 8 - LION RAFALE  （日版） (2M),SS#2167,
Virtua Fighter CG Portrait Series Vol. 9 - Kage Maru (Japan) (2M),VR战士 CG合集系列 卷 9 - KAGE MARU  （日版） (2M),SS#2168,
Virtua Fighter Kids (Europe),VR战士口袋版  （欧版）,SS#2169,
