english_name,chinese_name,source_id,extra_json
Akogare Girls Collection - Suteki ni Nurse Days (Japan),憧憬女孩收藏集 - 美好的护士生活（日版）,NDS#190,"{""size"":""4.75MB""}"
Akumajou Dracula - Gallery of Labyrinth (Japan),恶魔城-迷宫的画廊（日版）,NDS#191,"{""size"":""22.47MB""}"
Akumajou Dracula - Gallery of Labyrinth (Japan) (Rev 1),恶魔城-迷宫的画廊（日版） （修正版 1）,NDS#192,"{""size"":""22.58MB""}"
Akumajou Dracula - Sougetsu no Juujika (Japan) (Rev 1),恶魔城-苍月的十字架（日版） （修正版 1）,NDS#193,"{""size"":""17.07MB""}"
Akumajou Dracula - Ubawareta Kokuin (Japan),恶魔城-被夺走的刻印（日版）,NDS#194,"{""size"":""24.98MB""}"
ALC no 10-punkan Eigo Master - Chuukyuu (Japan),ALC的10分钟英语大师-中级（日版）,NDS#195,"{""size"":""39.55MB""}"
ALC no 10-punkan Eigo Master - Chuukyuu (Japan) (Rev 1),ALC的10分钟英语大师-中级（日版） （修正版 1）,NDS#196,"{""size"":""39.56MB""}"
ALC no 10-punkan Eigo Master - Joukyuu (Japan) (Rev 1),十分钟英语大师-上级（日版） （修正版 1）,NDS#197,"{""size"":""37.44MB""}"
ALC no 10-punkan Eigo Master - Shokyuu (Japan),ALC的十分钟英语大师-初级（日版）,NDS#198,"{""size"":""36.08MB""}"
ALC no 10-punkan Eigo Master - Shokyuu (Japan) (Rev 1),ALC的十分钟英语大师-初级（日版） （修正版 1）,NDS#199,"{""size"":""36.09MB""}"
"Alex Rider - Stormbreaker (Europe) (En,Fr,De,Es)","亚历克斯风暴骑士（欧版） (En,Fr,De,Es)",NDS#200,"{""size"":""10.22MB""}"
Alex Rider - Stormbreaker (United Kingdom),亚历克斯风暴骑士(United Kingdom),NDS#201,"{""size"":""10.19MB""}"
Alex Rider - Stormbreaker (USA),亚历克斯风暴骑士（美版）,NDS#202,"{""size"":""10.23MB""}"
"Alice in Wonderland (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced)","爱丽丝梦游仙境（欧版） (En,Fr,De,Es,It,Nl) (NDSi Enhanced)",NDS#203,"{""size"":""20.16MB""}"
"Alice in Wonderland (USA) (En,Fr,Es) (NDSi Enhanced)","爱丽丝梦游仙境（美版） (En,Fr,Es) (NDSi Enhanced)",NDS#204,"{""size"":""25.00MB""}"
"Aliens - Infestation (Europe) (En,Fr,De)","异型-群袭（欧版） (En,Fr,De)",NDS#205,"{""size"":""6.44MB""}"
"Aliens - Infestation (USA) (En,Fr,De)","异型-群袭（美版） (En,Fr,De)",NDS#206,"{""size"":""6.44MB""}"
"Aliens in the Attic (Europe) (En,Fr,De,Es,It,Nl)","楼上的外星人（欧版） (En,Fr,De,Es,It,Nl)",NDS#207,"{""size"":""12.03MB""}"
