english_name,chinese_name,source_id,extra_json
Pimp My Ride,嘻哈飙车族,980,"{""UMD_ID"":""ULUS-10256"",""date"":""2007-04-09"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/0980.jpg"",""language"":""英文"",""publisher"":""Activision"",""region"":""美版""}"
Dora-Slot - Bakuenchi! Kyoujin no Hoshi II (v2),实战柏青嫂!巨人之星2(v2),981,"{""UMD_ID"":""ULJM-05027"",""date"":""2007-04-10"",""genre"":""Gambling"",""img"":""https://data.yang2000ling.com/img/psp_200/0981.jpg"",""language"":""日语"",""publisher"":""Dorart"",""region"":""日版""}"
Tobidase! Trouble Hanafuda Douchuuki,飞吧!老虎的纸牌道中记,982,"{""UMD_ID"":""ULJM-05207"",""date"":""2007-04-18"",""genre"":""TBC"",""img"":""https://data.yang2000ling.com/img/psp_200/0982.jpg"",""language"":""日语"",""publisher"":""Kadokawa Shoten"",""region"":""日版""}"
Final Fantasy,最终幻想-20周年纪念版,983,"{""UMD_ID"":""ULJM-05241"",""date"":""2007-04-18"",""genre"":""RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/0983.jpg"",""language"":""日语|英文"",""publisher"":""Square Enix"",""region"":""日版""}"
Valhalla Knights,瓦尔哈拉骑士,984,"{""UMD_ID"":""ULUS-10230"",""date"":""2007-04-18"",""genre"":""RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/0984.jpg"",""language"":""英文"",""publisher"":""Xseed Games"",""region"":""美版""}"
Aces of War,零式舰上战斗记 征空王,985,"{""UMD_ID"":""ULES-00590"",""date"":""2007-04-18"",""genre"":""Simulation"",""img"":""https://data.yang2000ling.com/img/psp_200/0985.jpg"",""language"":""英文"",""publisher"":""505 Games"",""region"":""欧版""}"
Isshou Asoberu Todai Shougi - Tsumeshogi Dojo,可以玩一生-东大将棋解残局道场,986,"{""UMD_ID"":""ULJM-05239"",""date"":""2007-04-19"",""genre"":""Board Games"",""img"":""https://data.yang2000ling.com/img/psp_200/0986.jpg"",""language"":""日语"",""publisher"":""NCS"",""region"":""日版""}"
Zendoku,禅读,987,"{""UMD_ID"":""ULES-00692"",""date"":""2007-04-19"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/0987.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Eidos Interactive"",""region"":""欧版""}"
Mind Quiz,智力问答,988,"{""UMD_ID"":""ULES-00701"",""date"":""2007-04-20"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/0988.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Ubi Soft"",""region"":""欧版""}"
Pocket Pool,狂野口袋撞球,989,"{""UMD_ID"":""ULUS-10151"",""date"":""2007-04-20"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/0989.jpg"",""language"":""英文"",""publisher"":""Conspiracy Entertainment"",""region"":""美版""}"
After Burner - Black Falcon,冲破火网-黑鹰,990,"{""UMD_ID"":""ULUS-10244"",""date"":""2007-04-25"",""genre"":""Simulation"",""img"":""https://data.yang2000ling.com/img/psp_200/0990.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""SEGA"",""region"":""美版""}"
Carol Vorderman's Sudoku,卡罗尔沃德曼的数独,991,"{""UMD_ID"":""ULUS-10126"",""date"":""2007-04-25"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/0991.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Xplosive Entertainment"",""region"":""美版""}"
Aedis Eclipse - Generation of Chaos,新天魔界混沌时代5,992,"{""UMD_ID"":""ULUS-10242"",""date"":""2007-04-25"",""genre"":""RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/0992.jpg"",""language"":""英文"",""publisher"":""NIS America"",""region"":""美版""}"
"Fast and The Furious,The",速度与激情-东京漂移,993,"{""UMD_ID"":""ULUS-10198"",""date"":""2007-04-25"",""genre"":""Driving"",""img"":""https://data.yang2000ling.com/img/psp_200/0993.jpg"",""language"":""英文"",""publisher"":""Namco Bandai Games"",""region"":""美版""}"
Metal Gear Solid - Portable Ops,合金装备-掌上行动,994,"{""UMD_ID"":""ULES-00645"",""date"":""2007-04-25"",""genre"":""Action Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/0994.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Konami"",""region"":""欧版""}"
Minna no Chizu 2,大家的地图2,995,"{""UMD_ID"":""ULJS-00103"",""date"":""2007-04-26"",""genre"":""GPS"",""img"":""https://data.yang2000ling.com/img/psp_200/0995.jpg"",""language"":""日语"",""publisher"":""Zenrin"",""region"":""日版""}"
Xyanide Resurrection,幻影战机 复苏,996,"{""UMD_ID"":""ULES-00634"",""date"":""2007-04-26"",""genre"":""Shooter"",""img"":""https://data.yang2000ling.com/img/psp_200/0996.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Playlogic"",""region"":""欧版""}"
Death Jr. II - Root of Evil,小死神2-邪恶的根源,997,"{""UMD_ID"":""ULES-00582"",""date"":""2007-04-27"",""genre"":""Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/0997.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Konami"",""region"":""欧版""}"
Grand Theft Auto - Liberty City Stories (v3),侠盗猎车-自由城的故事(v3),998,"{""UMD_ID"":""ULUS-10041"",""date"":""2007-04-27"",""genre"":""Action Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/0998.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Rockstar Games"",""region"":""美版""}"
Burnout Dominator,火爆狂飙 统治者,999,"{""UMD_ID"":""ULES-00750"",""date"":""2007-04-27"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/0999.jpg"",""language"":""英文"",""publisher"":""Electronic Arts"",""region"":""欧版""}"
Lost Regnum - Makutsu no Koutei,迷失王国-魔窟的皇帝,1000,"{""UMD_ID"":""ULKS-46138"",""date"":""2007-04-28"",""genre"":""RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/1000.jpg"",""language"":""韩语"",""publisher"":""Ertain"",""region"":""韩版""}"
"Sims 2 - Pets, The",模拟人生2-宠物当家,1001,"{""UMD_ID"":""ULAS-42085"",""date"":""2007-04-28"",""genre"":""Virtual Pet"",""img"":""https://data.yang2000ling.com/img/psp_200/1001.jpg"",""language"":""中文|英文"",""publisher"":""Electronic Arts"",""region"":""中国版""}"
Minna no Chizu 2 (Soft Tantaiban),大家的地图2,1002,"{""UMD_ID"":""ULJS-00104"",""date"":""2007-05-03"",""genre"":""GPS"",""img"":""https://data.yang2000ling.com/img/psp_200/1002.jpg"",""language"":""日语"",""publisher"":""Zenrin"",""region"":""日版""}"
Cube,魔幻方块,1003,"{""UMD_ID"":""ULUS-10223"",""date"":""2007-05-03"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1003.jpg"",""language"":""英文"",""publisher"":""D3 Publisher"",""region"":""美版""}"
TalkMan,翻译精灵,1004,"{""UMD_ID"":""UCAS-40045"",""date"":""2007-05-05"",""genre"":""Translation"",""img"":""https://data.yang2000ling.com/img/psp_200/1004.jpg"",""language"":""韩语|日语|中文|英文"",""publisher"":""Sony"",""region"":""中国版""}"
TalkMan Euro (Microphone Doukonban),翻译精灵 欧洲语言(麦克风同捆版),1005,"{""UMD_ID"":""UCAS-40077"",""date"":""2007-05-05"",""genre"":""Translation"",""img"":""https://data.yang2000ling.com/img/psp_200/1005.jpg"",""language"":""中文|韩语|西班牙语|意大利语|德语|英文|法文"",""publisher"":""Sony"",""region"":""中国版""}"
Driver 76,横冲直撞76,1006,"{""UMD_ID"":""ULES-00740"",""date"":""2007-05-08"",""genre"":""Driving"",""img"":""https://data.yang2000ling.com/img/psp_200/1006.jpg"",""language"":""英文"",""publisher"":""Ubi Soft"",""region"":""欧版""}"
Ultimate Board Game Collection,终极桌面游戏合集,1007,"{""UMD_ID"":""ULUS-10254"",""date"":""2007-05-08"",""genre"":""Board Game"",""img"":""https://data.yang2000ling.com/img/psp_200/1007.jpg"",""language"":""英文"",""publisher"":""Valcon Games"",""region"":""美版""}"
WinX Club - Join the Club,魔法学院,1008,"{""UMD_ID"":""ULUS-10212"",""date"":""2007-05-08"",""genre"":""Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1008.jpg"",""language"":""英文"",""publisher"":""Konami"",""region"":""美版""}"
Final Fantasy Tactics - Shishi Sensou,最终幻想 战略版-狮子战争,1009,"{""UMD_ID"":""ULJM-05194"",""date"":""2007-05-08"",""genre"":""Strategy"",""img"":""https://data.yang2000ling.com/img/psp_200/1009.jpg"",""language"":""日语"",""publisher"":""Square Enix"",""region"":""日版""}"
Diner Dash,美女餐厅,1010,"{""UMD_ID"":""ULES-00755"",""date"":""2007-05-08"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1010.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Eidos Interactive"",""region"":""欧版""}"
Chi Vuol Essere Milionario - Party Edition,谁想成为百万富翁,1011,"{""UMD_ID"":""ULES-00712"",""date"":""2007-05-09"",""genre"":""Quiz"",""img"":""https://data.yang2000ling.com/img/psp_200/1011.jpg"",""language"":""意大利语"",""publisher"":""Eidos Interactive"",""region"":""意大利版""}"
After Burner - Black Falcon,冲破火网-黑鹰,1012,"{""UMD_ID"":""ULES-00753"",""date"":""2007-05-10"",""genre"":""Flight Combat"",""img"":""https://data.yang2000ling.com/img/psp_200/1012.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""SEGA"",""region"":""欧版""}"
Valkyrie Profile - Lenneth,北欧女神-蕾娜斯,1013,"{""UMD_ID"":""ULES-00724"",""date"":""2007-05-10"",""genre"":""RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/1013.jpg"",""language"":""英文"",""publisher"":""Square Enix"",""region"":""欧版""}"
Heatseeker,热导追踪,1014,"{""UMD_ID"":""ULUS-10259"",""date"":""2007-05-10"",""genre"":""Simulator"",""img"":""https://data.yang2000ling.com/img/psp_200/1014.jpg"",""language"":""英文"",""publisher"":""Codemasters"",""region"":""美版""}"
Burnout Dominator,火爆狂飙 统治者,1015,"{""UMD_ID"":""ULES-00703"",""date"":""2007-05-10"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/1015.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Electronic Arts"",""region"":""欧版""}"
Ratchet & Clank - Size Matters,瑞奇与叮当-尺寸事件,1016,"{""UMD_ID"":""UCES-00420"",""date"":""2007-05-11"",""genre"":""Shooter"",""img"":""https://data.yang2000ling.com/img/psp_200/1016.jpg"",""language"":""瑞典语|西班牙语|葡萄牙语|挪威语|意大利语|德语|芬兰语|荷兰语|丹麦语|英文|法文"",""publisher"":""Sony"",""region"":""欧版""}"
7 Wonders of the Ancient World,世界七大奇迹7,1017,"{""UMD_ID"":""ULUS-10227"",""date"":""2007-05-11"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1017.jpg"",""language"":""英文"",""publisher"":""MumboJumbo"",""region"":""美版""}"
Pirates of the Caribbean - At World's End,加勒比海盗-世界尽头,1018,"{""UMD_ID"":""ULES-00727"",""date"":""2007-05-19"",""genre"":""Action Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/1018.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Disney Interactive"",""region"":""欧版""}"
Puzzle Scape,益智方块,1019,"{""UMD_ID"":""ULUS-10190"",""date"":""2007-05-16"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1019.jpg"",""language"":""英文"",""publisher"":""Got Game Entertainment"",""region"":""美版""}"
Driver 76,横冲直撞76,1020,"{""UMD_ID"":""ULUS-10235"",""date"":""2007-05-16"",""genre"":""Driving"",""img"":""https://data.yang2000ling.com/img/psp_200/1020.jpg"",""language"":""英文"",""publisher"":""Ubi Soft"",""region"":""美版""}"
Pirates of the Caribbean - At World's End,加勒比海盗-世界尽头,1021,"{""UMD_ID"":""ULUS-10252"",""date"":""2007-05-18"",""genre"":""Action Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/1021.jpg"",""language"":""英文"",""publisher"":""Disney Interactive"",""region"":""美版""}"
Little Aid Portable,小小助手 携带版,1022,"{""UMD_ID"":""ULJM-05249"",""date"":""2007-05-19"",""genre"":""Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/1022.jpg"",""language"":""日语"",""publisher"":""Takuyo"",""region"":""日版""}"
Loco Roco (Toku Toku Pack),乐克乐克(Toku,1023,"{""UMD_ID"":""UCJB-98011"",""date"":""2007-05-20"",""genre"":""Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1023.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""日版""}"
Bleach - Heat the Soul 4,死神-灵魂升温4,1024,"{""UMD_ID"":""UCJS-10057"",""date"":""2007-05-22"",""genre"":""Action"",""img"":""https://data.yang2000ling.com/img/psp_200/1024.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""日版""}"
Innocent Life - A futuristic Harvest Moon,新牧场物语-无暇人生,1025,"{""UMD_ID"":""ULUS-10219"",""date"":""2007-05-23"",""genre"":""Strategy"",""img"":""https://data.yang2000ling.com/img/psp_200/1025.jpg"",""language"":""英文"",""publisher"":""Natsume"",""region"":""美版""}"
Brooktown High,布鲁克小镇 成熟季节,1026,"{""UMD_ID"":""ULUS-10257"",""date"":""2007-05-23"",""genre"":""Virtual Life"",""img"":""https://data.yang2000ling.com/img/psp_200/1026.jpg"",""language"":""英文"",""publisher"":""Konami"",""region"":""美版""}"
Juiced Eliminator,极品醉车-消除器,1027,"{""UMD_ID"":""ULJM-05154"",""date"":""2007-05-24"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/1027.jpg"",""language"":""日语"",""publisher"":""THQ"",""region"":""日版""}"
Legend of the Dragon,龙的传说,1028,"{""UMD_ID"":""ULUS-10250"",""date"":""2007-05-25"",""genre"":""Fighting"",""img"":""https://data.yang2000ling.com/img/psp_200/1028.jpg"",""language"":""英文"",""publisher"":""Game Factory"",""region"":""美版""}"
Crush,压缩空间,1029,"{""UMD_ID"":""ULES-00765"",""date"":""2007-05-25"",""genre"":""Puzzle Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1029.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""SEGA"",""region"":""欧版""}"
Metal Gear Solid - Portable Ops (Premium Pack),合金装备-掌上行动(Premium,1030,"{""UMD_ID"":""ULJM-05227"",""date"":""2007-05-29"",""genre"":""Action Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/1030.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""日版""}"
Minna no Golf Jou Vol. 1 (UMD Disc 1),大众高尔夫球场Vol.1(UMD-Disc 1),1031,"{""UMD_ID"":""UCJS-10058"",""date"":""2007-05-30"",""genre"":""Sports GPS"",""img"":""https://data.yang2000ling.com/img/psp_200/1031.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""日版""}"
Minna no Golf Jou Vol. 1 (UMD Disc 2),大众高尔夫球场Vol.1(UMD-Disc 2),1032,"{""UMD_ID"":""UCJS-10059"",""date"":""2007-05-30"",""genre"":""Sports GPS"",""img"":""https://data.yang2000ling.com/img/psp_200/1032.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""日版""}"
Heatseeker,热导追踪,1033,"{""UMD_ID"":""ULES-00760"",""date"":""2007-05-30"",""genre"":""Simulation"",""img"":""https://data.yang2000ling.com/img/psp_200/1033.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Codemasters"",""region"":""欧版""}"
Smash Court Tennis 3,扣杀球场3,1034,"{""UMD_ID"":""UCES-00758"",""date"":""2007-05-30"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1034.jpg"",""language"":""西班牙语|日语|意大利语|德语|英文|法文"",""publisher"":""Namco Bandai Games"",""region"":""欧版""}"
Crush,压缩空间,1035,"{""UMD_ID"":""ULUS-10238"",""date"":""2007-05-30"",""genre"":""Puzzle Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1035.jpg"",""language"":""西班牙语|英文|法文"",""publisher"":""SEGA"",""region"":""美版""}"
WinX Club - Join the Club,魔法学院,1036,"{""UMD_ID"":""ULES-00611"",""date"":""2007-05-31"",""genre"":""Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1036.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Konami"",""region"":""欧版""}"
Surf's Up,冲浪季节,1037,"{""UMD_ID"":""ULUS-10262"",""date"":""2007-05-31"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1037.jpg"",""language"":""西班牙语|英文|法文"",""publisher"":""Ubi Soft"",""region"":""美版""}"
Audition Portable,劲舞团 携带版,1038,"{""UMD_ID"":""ULKS-46122"",""date"":""2007-06-03"",""genre"":""Rhytm"",""img"":""https://data.yang2000ling.com/img/psp_200/1038.jpg"",""language"":""韩语"",""publisher"":""T3 Entertainment"",""region"":""韩版""}"
Impossible Mission,不可能完成的任务,1039,"{""UMD_ID"":""ULES-00764"",""date"":""2007-06-04"",""genre"":""Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1039.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Play It!"",""region"":""欧版""}"
Final Fantasy II - Anniversary Editon,最终幻想2-20周年纪念版,1040,"{""UMD_ID"":""ULJM-05245"",""date"":""2007-06-05"",""genre"":""RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/1040.jpg"",""language"":""日语"",""publisher"":""Square Enix"",""region"":""日版""}"
Minna no Golf Jou Vol. 1 (with GPS Receiver)(UMD Disc 1),大众高尔夫球场Vol.1(GPS同捆版)(UMD-Disc 1),1041,"{""UMD_ID"":""UCJS-10055"",""date"":""2007-06-05"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1041.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""日版""}"
Minna no Golf Jou Vol. 1 (with GPS Receiver)(UMD Disc 2),大众高尔夫球场Vol.1(GPS同捆版)(UMD-Disc 2),1042,"{""UMD_ID"":""UCJS-10056"",""date"":""2007-06-05"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1042.jpg"",""language"":""日语"",""publisher"":""Sony"",""region"":""日版""}"
Dragonball Z - Shin Budokai 2,龙珠Z-真武道会2,1043,"{""UMD_ID"":""ULJS-00107"",""date"":""2007-06-06"",""genre"":""Action"",""img"":""https://data.yang2000ling.com/img/psp_200/1043.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""日版""}"
Marvel Trading Card Game,漫画英雄卡片游戏,1044,"{""UMD_ID"":""ULES-00683"",""date"":""2007-06-06"",""genre"":""Card Battle"",""img"":""https://data.yang2000ling.com/img/psp_200/1044.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Konami"",""region"":""欧版""}"
Shrek the Third,怪物史莱克3,1045,"{""UMD_ID"":""ULUS-10248"",""date"":""2007-06-06"",""genre"":""Action"",""img"":""https://data.yang2000ling.com/img/psp_200/1045.jpg"",""language"":""英文"",""publisher"":""Activision"",""region"":""美版""}"
Tony Hawk's Project 8,托尼霍克滑板-八强争霸,1046,"{""UMD_ID"":""ULES-00626"",""date"":""2007-06-07"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1046.jpg"",""language"":""西班牙语|意大利语|德语|法文"",""publisher"":""Activision"",""region"":""欧版""}"
PaRappa the Rapper,啪啦啪啦啪,1047,"{""UMD_ID"":""UCES-00775"",""date"":""2007-06-07"",""genre"":""Rhythm"",""img"":""https://data.yang2000ling.com/img/psp_200/1047.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Sony"",""region"":""欧版""}"
Super Pocket Tennis,超级口袋网球,1048,"{""UMD_ID"":""ULES-00619"",""date"":""2007-06-08"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1048.jpg"",""language"":""英文"",""publisher"":""Essential Games"",""region"":""欧版""}"
TalkMan Euro (Soft Tantaiban),翻译精灵 欧洲语言(Soft,1049,"{""UMD_ID"":""UCAS-40078"",""date"":""2007-06-09"",""genre"":""Translation"",""img"":""https://data.yang2000ling.com/img/psp_200/1049.jpg"",""language"":""西班牙语|意大利语|德语|中文|英文|法文"",""publisher"":""Sony"",""region"":""中国版""}"
Gurumin - A Monstrous Adventure,咕噜小天使-怪物历险记,1050,"{""UMD_ID"":""ULES-00627"",""date"":""2007-06-09"",""genre"":""Action RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/1050.jpg"",""language"":""英文"",""publisher"":""505 Games"",""region"":""欧版""}"
Tom Clancy's Rainbow Six - Vegas,彩虹六号-维加斯,1051,"{""UMD_ID"":""ULUS-10206"",""date"":""2007-06-13"",""genre"":""First Person Shooter"",""img"":""https://data.yang2000ling.com/img/psp_200/1051.jpg"",""language"":""西班牙语|英文|法文"",""publisher"":""Ubi Soft"",""region"":""美版""}"
PQ2 - Practical Intelligence Quotient 2,智能执照2,1052,"{""UMD_ID"":""ULUS-10258"",""date"":""2007-06-13"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1052.jpg"",""language"":""英文"",""publisher"":""D3 Publisher"",""region"":""美版""}"
Dave Mirra BMX Challenge,戴夫米拉自行车越野挑战赛,1053,"{""UMD_ID"":""ULES-00773"",""date"":""2007-06-13"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/1053.jpg"",""language"":""英文"",""publisher"":""Crave Entertainment"",""region"":""欧版""}"
Legend of the Dragon,龙的传说,1054,"{""UMD_ID"":""ULES-00695"",""date"":""2007-06-13"",""genre"":""Fighting"",""img"":""https://data.yang2000ling.com/img/psp_200/1054.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Game Factory"",""region"":""欧版""}"
Colin McRae Rally,科林麦克雷拉力赛2005,1055,"{""UMD_ID"":""ULJM-05223"",""date"":""2007-06-14"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/1055.jpg"",""language"":""日语"",""publisher"":""Interchannel"",""region"":""日版""}"
Hot Pixel,燥点,1056,"{""UMD_ID"":""ULES-00642"",""date"":""2007-06-14"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1056.jpg"",""language"":""英文"",""publisher"":""Atari"",""region"":""欧版""}"
History Channel - Great Battles of Rome,伟大的罗马战争,1057,"{""UMD_ID"":""ULES-00798"",""date"":""2007-06-14"",""genre"":""Strategy"",""img"":""https://data.yang2000ling.com/img/psp_200/1057.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Black Bean Games"",""region"":""欧版""}"
Dragon Ball Z - Shin Budokai 2,龙珠Z-真武道会2,1058,"{""UMD_ID"":""ULES-00789"",""date"":""2007-06-14"",""genre"":""Fighting"",""img"":""https://data.yang2000ling.com/img/psp_200/1058.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Atari"",""region"":""欧版""}"
Spectral vs. Generation,圣魔战记vs.混沌世代,1059,"{""UMD_ID"":""ULES-00757"",""date"":""2007-06-15"",""genre"":""Fighting"",""img"":""https://data.yang2000ling.com/img/psp_200/1059.jpg"",""language"":""英文"",""publisher"":""Midas Interactive"",""region"":""欧版""}"
Tony Hawk's Project 8,托尼霍克滑板-八强争霸,1060,"{""UMD_ID"":""ULES-00625"",""date"":""2007-06-15"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1060.jpg"",""language"":""英文"",""publisher"":""Activision"",""region"":""欧版""}"
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2,海豹突击队-火线小组2,1061,"{""UMD_ID"":""UCES-00543"",""date"":""2007-06-15"",""genre"":""Third Person Shooter"",""img"":""https://data.yang2000ling.com/img/psp_200/1061.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Sony"",""region"":""欧版""}"
Dungeon Maker - Hunting Ground,迷宫创造者编年史-狩猎场,1062,"{""UMD_ID"":""ULUS-10282"",""date"":""2007-08-16"",""genre"":""Action RPG"",""img"":""https://data.yang2000ling.com/img/psp_200/1062.jpg"",""language"":""英文"",""publisher"":""Xseed Games"",""region"":""美版""}"
Transformers - The Game,变形金刚,1063,"{""UMD_ID"":""ULUS-10274"",""date"":""2007-06-20"",""genre"":""Action"",""img"":""https://data.yang2000ling.com/img/psp_200/1063.jpg"",""language"":""英文"",""publisher"":""Activision"",""region"":""美版""}"
Hot Brain,火热大脑-思想燃烧,1064,"{""UMD_ID"":""ULUS-10268"",""date"":""2007-06-21"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1064.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Midway"",""region"":""美版""}"
Smash Court Tennis 3,扣杀球场3,1065,"{""UMD_ID"":""ULJS-00098"",""date"":""2007-06-21"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1065.jpg"",""language"":""日语"",""publisher"":""Namco"",""region"":""日版""}"
Super Fruit Fall,超级水果球 豪华版,1066,"{""UMD_ID"":""ULES-00639"",""date"":""2007-06-22"",""genre"":""Puzzle"",""img"":""https://data.yang2000ling.com/img/psp_200/1066.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""System 3"",""region"":""欧版""}"
Tom Clancy's Rainbow Six - Vegas,彩虹六号-维加斯,1067,"{""UMD_ID"":""ULES-00584"",""date"":""2007-06-22"",""genre"":""First-Person Shooter"",""img"":""https://data.yang2000ling.com/img/psp_200/1067.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Ubi Soft"",""region"":""欧版""}"
Harry Potter and the Order of the Phoenix,哈利波特与凤凰社,1068,"{""UMD_ID"":""ULES-00830"",""date"":""2007-06-23"",""genre"":""Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/1068.jpg"",""language"":""意大利语|德语|法文"",""publisher"":""Electronic Arts"",""region"":""欧版""}"
SBK-07 - Superbike World Championship,世界超级摩托车锦标赛2007,1069,"{""UMD_ID"":""ULES-00800"",""date"":""2007-06-25"",""genre"":""Racing"",""img"":""https://data.yang2000ling.com/img/psp_200/1069.jpg"",""language"":""西班牙语|意大利语|德语|英文|法文"",""publisher"":""Black Bean"",""region"":""欧版""}"
Harry Potter and the Order of the Phoenix,哈利波特与凤凰社,1070,"{""UMD_ID"":""ULUS-10261"",""date"":""2007-06-26"",""genre"":""Action Adventure"",""img"":""https://data.yang2000ling.com/img/psp_200/1070.jpg"",""language"":""英文"",""publisher"":""Electronic Arts"",""region"":""美版""}"
Ratatouille,料理鼠王,1071,"{""UMD_ID"":""ULUS-10247"",""date"":""2007-06-26"",""genre"":""Platformer"",""img"":""https://data.yang2000ling.com/img/psp_200/1071.jpg"",""language"":""英文"",""publisher"":""THQ"",""region"":""美版""}"
"Bigs, The",大棒球联盟,1072,"{""UMD_ID"":""ULUS-10284"",""date"":""2007-06-26"",""genre"":""Sports"",""img"":""https://data.yang2000ling.com/img/psp_200/1072.jpg"",""language"":""英文"",""publisher"":""2k Games"",""region"":""美版""}"
