english_name,chinese_name,source_id,extra_json
Duke Nukem 64 (Europe) (Beta),毁灭公爵64 （欧版） （测试版）,N64#205,
Duke Nukem 64 (France),毁灭公爵64 （法国版）,N64#206,
Duke Nukem 64 (USA),毁灭公爵64 （美版）,N64#207,
"Earthworm Jim 3D (Europe) (En,Fr,De,Es,It)","蚯蚓吉姆3D （欧版） (En,Fr,De,Es,It)",N64#208,
Earthworm Jim 3D (USA),蚯蚓吉姆3D （美版）,N64#209,
ECW Hardcore Revolution (Europe),终极摔交锦标赛 （欧版）,N64#210,
ECW Hardcore Revolution (Germany),终极摔交锦标赛 （德国版）,N64#211,
ECW Hardcore Revolution (USA),终极摔交锦标赛 （美版）,N64#212,
Eikou no Saint Andrews (Japan),荣光的圣安德鲁斯老球场 （日版）,N64#213,
Eltale Monsters (Japan),圣魔世纪 （日版）,N64#214,
Excitebike 64 (Europe),越野机车64 （欧版）,N64#215,
Excitebike 64 (Japan),越野机车64 （日版）,N64#216,
Excitebike 64 (USA),越野机车64 （美版）,N64#217,
Excitebike 64 (USA) (Demo) (Kiosk),越野机车64 （美版） （演示版） (Kiosk),N64#218,
Excitebike 64 (USA) (Rev 1),越野机车64 （美版） (Rev 1),N64#219,
"Extreme-G (Europe) (En,Fr,De,Es,It)","极限摩托车-G （欧版） (En,Fr,De,Es,It)",N64#220,
Extreme-G (Japan),极限摩托车-G （日版）,N64#221,
Extreme-G (USA),极限摩托车-G （美版）,N64#222,
"Extreme-G XG2 (Europe) (En,Fr,De,Es,It)","极限摩托车-G XG2 （欧版） (En,Fr,De,Es,It)",N64#223,
Extreme-G XG2 (Japan),极限摩托车-G XG2 （日版）,N64#224,
Extreme-G XG2 (USA),极限摩托车-G XG2 （美版）,N64#225,
F-1 World Grand Prix (Europe),F1国际赛车大奖赛 （欧版）,N64#226,
F-1 World Grand Prix (Europe) (Beta),F1国际赛车大奖赛 （欧版） （测试版）,N64#227,
F-1 World Grand Prix (France),F1国际赛车大奖赛 （法国版）,N64#228,
F-1 World Grand Prix (Germany),F1国际赛车大奖赛 （德国版）,N64#229,
F-1 World Grand Prix (Japan),F1国际赛车大奖赛 （日版）,N64#230,
F-1 World Grand Prix (USA),F1国际赛车大奖赛 （美版）,N64#231,
"F-1 World Grand Prix II (Europe) (En,Fr,De,Es)","F1国际赛车大奖赛 II （欧版） (En,Fr,De,Es)",N64#232,
F-Zero X (Europe),零式赛车X （欧版）,N64#233,
F-Zero X (Japan),零式赛车X （日版）,N64#234,
F-Zero X (USA),零式赛车X （美版）,N64#235,
F-Zero X - Weilai Saiche (China) (iQue),零式赛车X - 未来赛车 （中国版） （神游版）,N64#236,
F-Zero X - Weilai Saiche (China) (v2) (iQue) (Manual),零式赛车X - 未来赛车 （中国版） (v2) （神游版） (Manual),N64#237,
F-Zero X - Weilai Saiche (China) (v4) (iQue) (Manual),零式赛车X - 未来赛车 （中国版） (v4) （神游版） (Manual),N64#238,
"F1 Pole Position 64 (Europe) (En,Fr,De)","休曼GP赛车 （欧版） (En,Fr,De)",N64#239,
"F1 Pole Position 64 (USA) (En,Fr,De)","休曼GP赛车 （美版） (En,Fr,De)",N64#240,
"F1 Racing Championship (Brazil) (En,Fr)","F1赛车锦标赛 （巴西版） (En,Fr)",N64#241,
"F1 Racing Championship (Europe) (En,Fr,De,Es,It)","F1赛车锦标赛 （欧版） (En,Fr,De,Es,It)",N64#242,
Famista 64 (Japan),南梦宫棒球64 （日版）,N64#243,
"FIFA - Road to World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv)","FIFA足球 98-世界杯之路 （欧版） (En,Fr,De,Es,It,Nl,Sv)",N64#244,
"FIFA - Road to World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv)","FIFA足球 98-世界杯之路 （美版） (En,Fr,De,Es,It,Nl,Sv)",N64#245,
FIFA - Road to World Cup 98 - World Cup e no Michi (Japan),FIFA足球 98-世界杯之路 - World Cup e no Michi （日版）,N64#246,
"FIFA 64 (Europe) (En,Fr,De)","FIFA世界杯64 （欧版） (En,Fr,De)",N64#247,
"FIFA 99 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)","FIFA足球 99 （欧版） (En,Fr,De,Es,It,Nl,Pt,Sv)",N64#248,
"FIFA 99 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)","FIFA足球 99 （美版） (En,Fr,De,Es,It,Nl,Pt,Sv)",N64#249,
"FIFA Soccer 64 (USA) (En,Fr,De)","FIFA足球64 （美版） (En,Fr,De)",N64#250,
Fighter Destiny 2 (USA),格斗传承2 （美版）,N64#251,
Fighters Destiny (Europe),格斗传承 （欧版）,N64#252,
Fighters Destiny (France),格斗传承 （法国版）,N64#253,
Fighters Destiny (Germany),格斗传承 （德国版）,N64#254,
Fighters Destiny (USA),格斗传承 （美版）,N64#255,
Fighting Cup (Japan),格斗传承 （日版）,N64#256,
Fighting Force 64 (Europe),格斗力量64 （欧版）,N64#257,
Fighting Force 64 (USA),格斗力量64 （美版）,N64#258,
Flying Dragon (Europe),飞龙之拳 （欧版）,N64#259,
Flying Dragon (USA),飞龙之拳 （美版）,N64#260,
"Forsaken (Europe) (En,Fr,Es,It)","背弃 （欧版） (En,Fr,Es,It)",N64#261,
Forsaken (Germany),背弃 （德国版）,N64#262,
Forsaken 64 (USA),浩劫余生64 （美版）,N64#263,
Fox Sports College Hoops '99 (USA),福克斯篮球 '99 （美版）,N64#264,
Frogger 2 (USA) (Proto 1),青蛙过河2 （美版） (Proto 1),N64#265,
Frogger 2 (USA) (Proto 2),青蛙过河2 （美版） (Proto 2),N64#266,
Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan),风来西林之不可思议的迷宫2 （日版）,N64#267,
