title_id,serial,name,region
0004000000076C00,CTR-PAKJ,Zelda no Densetsu: Fushigi no Boushi,JPN
00040000000FB100,CTR-BNUJ,Senran Kagura 2: Shinku,JPN
000400000013F100,CTR-BFSJ,Farming Simulator 14: Pocket Nouen 2,JPN
0004000000118B00,CTR-BLNP,LEGO Ninjago: Nindroids,EUR
00040000000BBB00,CTR-GAUP,Sonic the Hedgehog 2,EUR
00040000000DE200,CTR-JSNP,3D Shinobi III: Return of the Ninja Master,EUR
0004000000096100,CTR-JVVP,VVVVVV,EUR
0004000000144200,CTR-ARKJ,Tetsudou Nippon! Rosen Tabi: Kashima Rinkai Tetsudou Hen,JPN
0004000000123B00,CTR-BAQP,Atlantic Quest,EUR
000400000012E100,CTR-BTWP,Teenage Mutant Ninja Turtles,EUR
0004000000113300,CTR-BMKJ,Medarot 8: Kabuto Ver.,JPN
0004000000113400,CTR-BMQJ,Medarot 8: Kuwagata Ver.,JPN
0004000000106500,CTR-AEHP,Disney Frozen: Olafs Quest,UKV
0004000000100700,CTR-AVSE,Professor Layton vs. Phoenix Wright: Ace Attorney,USA
000400000012AD00,CTR-BGDJ,Gaist Crusher God,JPN
0004000000127A00,CTR-AKXJ,Boku wa Koukuu Kanseikan: Airport Hero 3D - Kansai Sky Story,JPN
00040000000B8B00,CTR-AXCJ,Dairantou Smash Bros. for Nintendo 3DS,JPN
00040000000B1700,CTR-AFZP,"Phonics Fun with Biff, Chip & Kipper Vol. 1",EUR
00040000000B1800,CTR-AX2P,"Phonics Fun with Biff, Chip & Kipper Vol. 2",EUR
00040000000B1900,CTR-AX3P,"Phonics Fun with Biff, Chip & Kipper Vol. 3",EUR
000400000014C200,CTR-NXCE,Super Smash Bros. Special Demo Version (DEMO),USA
00040000000FD500,CTR-BTHE,Theatrhythm Final Fantasy: Curtain Call,USA
000400000014C300,CTR-NXCP,Super Smash Bros. Special Demo Version (DEMO),EUR
0004000000140D00,CTR-BM4P,Outback Pet Rescue 3D,EUR
00040000000FCA00,CTR-BTHP,Theatrhythm Final Fantasy: Curtain Call,EUR
000400000012D600,CTR-BC5E,Cooking Mama 5: Bon Appetit!,USA
000400000005A400,CTR-ALBP,LEGO Batman 2: DC Super Heroes (Rev01),EUR
000400000006D700,CTR-AP3P,Pets Paradise Resort 3D (Rev01),EUR
000400000009FF00,CTR-ABRK,Biohazard: Revelations,KOR
000400000007AF00,CTR-ABEP,New Super Mario Bros. 2 + 10 DLC,EUR
0004000000113100,CTR-AFLP,Fantasy Life,EUR
000400000013CB00,CTR-BFTD,Fifa 15,GER
00040000000BBF00,CTR-JCZE,Crimson Shroud,USA
000400000012AF00,CTR-BTKP,Tenkai Knights: Brave Battle,EUR
0004000000109200,CTR-BHHP,Hello Kitty Happy Happy Family,EUR
0004000000122E00,CTR-BALE,Kirby Triple Deluxe (DEMO),USA
0004000000073C00,CTR-AM3Z,My Foal 3D (Rev02),EUR
000400000014C800,CTR-JV7E,Azure Striker Gunvolt,USA
000400000014CD00,CTR-KMGE,Mighty Gunvolt,USA
000400000012E700,CTR-JURE,Moon Chronicles: Episode 1,USA
0004000000119A00,CTR-JK8E,Shovel Knight,USA
000400000013CA00,CTR-BFTP,Fifa 15,EUR
0004000000106400,CTR-JBCE,Rustys Real Deal Baseball,USA
0004000000055000,CTR-SAFP,3D Classics: Kirbys Adventure,EUR
0004000000055200,CTR-SAAP,3D Classics: Kid Icarus,EUR
00040000000C8800,CTR-JHSP,Splash or Crash,EUR
00040000000EE000,CTR-AXCP,Super Smash Bros. for Nintendo 3DS,EUR
0004000000054400,CTR-SACE,3D Classics: TwinBee,USA
00040000000B6E00,CTR-JAUE,Crashmo,USA
0004000000134900,CTR-KDKE,Demon King Box,USA
000400000013C700,CTR-BFTE,Fifa 15,USA
0004000000066300,CTR-JMFE,Mighty Switch Force!,USA
00040000000C2800,CTR-JMGE,Mighty Switch Force! 2,USA
00040000000A3100,CTR-JD8E,THE DENPA MEN: They Came By Wave,USA
00040000000C3300,CTR-JD2E,THE DENPA MEN 2: Beyond The Waves,USA
000400000011DE00,CTR-JDRE,THE DENPA MEN 3: The Rise of Digitoll,USA
0004000000140E00,CTR-BHQJ,Haikyu!! Tsunage! Itadaki no Keshiki!!,JPN
00040000000C1400,CTR-JAQE,10-in-1: Arcade Collection,USA
00040000000C0B00,CTR-JGFE,3D Galaxy Force II,USA
0004000000113D00,CTR-JXSE,Bird Mania Christmas 3D,USA
0004000000081100,CTR-JCRE,Colors! 3D,USA
0004000000083800,CTR-JELE,Ketzals Corridors,USA
0004000000147E00,CTR-JVXE,Kirby Fighters Deluxe,USA
0004000000130500,CTR-NACE,Photos with Mario,USA
0004000000086600,CTR-JMDE,Mutant Mudds,USA
00040000000C5100,CTR-JPDE,Picdun 2: Witchs Curse,USA
00040000000AFA00,CTR-JPXE,PIX3D,USA
000400000010D200,CTR-JRXE,Retro City Rampage: DX,USA
000400000013CC00,CTR-JKJE,SkyPeace,USA
00040000000E6D00,CTR-JSYE,SpeedX 3D Hyper Edition,USA
0004000000137300,CTR-KTPE,Tappingo 2,USA
00040000000EDF00,CTR-AXCE,Super Smash Bros. for Nintendo 3DS,USA
0004000000115200,CTR-BTKJ,Tenkai Knights: Brave Battle,JPN
0004000000120900,CTR-BKKJ,Kinki no Magna,JPN
000400000012F400,CTR-BGRP,Disney Violetta: Rhythm & Music,EUR
00040000000B9A00,CTR-ATZP,The Trash Pack,EUR
0004000000144100,CTR-BREJ,Nazotoki Battle TORE! Densetsu no Makyuu o Fukkatsu Saseyo!,JPN
0004000000127300,CTR-JEPE,Picross e4,USA
00040000000D2500,CTR-AD6P,Scribblenauts Unmasked: A DC Comics Adventure,EUR
000400000009B200,CTR-JB3E,Bomb Monkey,USA
000400000013F800,CTR-BRRP,Rayman and Rabbids Family Pack,EUR
000400000011D700,CTR-BFGJ,Monster Hunter 4G,JPN
0004000000127D00,CTR-BTKE,Tenkai Knights: Brave Battle,USA
0004000000068200,CTR-JA9E,Pyramids,USA
0004000000086E00,CTR-JF2E,Fun! Fun! Minigolf TOUCH!,USA
000400000005CA00,CTR-JLGE,Lets Golf 3D,USA
0004000000135F00,CTR-BPME,Pac-Man and the Ghostly Adventures 2,USA
0004000000115500,CTR-BZRJ,Majin Bone: Jikan to Kuukan no Majin,JPN
000400000013BE00,CTR-BS9P,Skylanders Trap Team,EUR
000400000014A300,CTR-NAHA,Pokemon Omega Ruby and Alpha Sapphire: Special Demo Version (DEMO),WLD
0004000000068E00,CTR-JCAE,Pushmo,USA
0004000000051E00,CTR-AQ9A,Pokedex 3D Pro,USA
000400000012E200,CTR-BELP,2 in 1 : My Vet Practice 3D and My Baby Pet Hotel 3D,EUR
0004000000141A00,CTR-BFGW,Monster Hunter 4G,TWN
000400000013BC00,CTR-BWCP,Winx Club: Saving Alfea,EUR
000400000008CB00,CTR-APIP,Petz Beach,EUR
000400000008CA00,CTR-APOP,Petz Countryside,EUR
0004000000136F00,CTR-BSHP,Survivor: Heroes,EUR
000400000012F800,CTR-BYHJ,Youkai Watch 2: Honke (Rev01),JPN
000400000012F900,CTR-BYGJ,Youkai Watch 2: Ganso (Rev03),JPN
000400000012F800,CTR-BYHJ,Youkai Watch 2: Honke (Rev03),JPN
000400000012F800,CTR-BYHJ,Youkai Watch 2: Honke (Rev02),JPN
000400000012F900,CTR-BYGJ,Youkai Watch 2: Ganso (Rev02),JPN
000400000012F900,CTR-BYGJ,Youkai Watch 2: Ganso (Rev01),JPN
0004000000118500,CTR-AXFJ,Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training,JPN
0004000000125200,CTR-BPFE,Poptropica: Forgotten Islands,USA
0004000000131200,CTR-BS9E,Skylanders Trap Team,USA
0004000000077C00,CTR-APIE,Petz Beach,USA
000400000012CE00,CTR-BDKE,Duck Dynasty,USA
0004000000135A00,CTR-BPMP,Pac-Man and the Ghostly Adventures 2,EUR
000400000012DF00,CTR-BSSP,Power Rangers: Super Megaforce,EUR
0004000000077B00,CTR-APOE,Petz Countryside,USA
0004000000056C00,CTR-JKZJ,Ugoku Memo Tobari 3D,JPN
00040000000D4B00,CTR-AMQP,Disney Magical World,EUR
000400000012F500,CTR-ATUJ,Tales of the World: Reve Unitia,JPN
00040000000D0A00,CTR-BPCE,Pokemon Art Academy,USA
00040000000C2900,CTR-JSAE,Shantae and the Pirates Curse,USA
000400000014E600,CTR-AXCP,Super Smash Bros. (DEMO),EUR
0004000000126E00,CTR-JYHE,Pyramids 2,USA
0004000000134A00,CTR-BLDE,The Legend of Korra: A New Era Begins,USA
000400000010ED00,CTR-BCHJ,Choko Inu no Chokotto Fushigi na Monogatari: Chocolate Hime to Mahou no Recipe,JPN
000400000014AA00,CTR-BEDJ,Tetsudou Nippon! Rosen Tabi: Eizan Densha Hen,JPN
0004000000148200,CTR-BT2P,Top Model 3D,EUR
0004000000135E00,CTR-BMUP,Teenage Mutant Ninja Turtles: Danger of the Ooze,EUR
0004000000137100,CTR-BH6E,Disney Big Hero 6: Battle in the Bay,USA
000400000007CD00,CTR-JLLE,Sakura Samurai: Art of the Sword,USA
0004000000149E00,CTR-JRWE,KORG DSN-12,USA
000400000007C400,CTR-JAME,Dillons Rolling Western,USA
0004000000116D00,CTR-JZNE,Color Zen,USA
0004000000054200,CTR-SAAE,3D Classics: Kid Icarus,USA
000400000007FC00,CTR-JENE,Zen Pinball 3D,USA
000400000014EE00,CTR-KC2E,The Legend of Dark Witch,USA
0004000000123F00,CTR-JTZE,Thorium Wars: Attack of the Skyfighter,USA
000400000013D500,CTR-BMHP,I Love My Horse,EUR
000400000013D600,CTR-BLGP,I Love My Little Girl,EUR
000400000013D700,CTR-BLBP,I Love My Little Boy,EUR
00040000000F5600,CTR-JZPE,Zombie Panic in Wonderland DX,USA
000400000012CF00,CTR-BSSE,Power Rangers: Super Megaforce,USA
00040000000DA000,CTR-JHJE,3D Sonic The Hedgehog,USA
00040000000E7600,CTR-JKEE,Attack of the Friday Monsters! A Tokyo Tale,USA
000400000010F600,CTR-AVME,Harvest Moon 3D: The Lost Valley,USA
000400000014A500,CTR-BP9P,Horse Vet 3D,EUR
000400000008FF00,CTR-JABE,Art of Balance TOUCH!,USA
000400000002FF00,BIGBLUEMENU,BigBlueMenu,EUR
0004000000132100,CTR-BFRP,Ultimate NES Remix,EUR
0004000000137400,CTR-BPRE,Disney Planes: Fire & Rescue,USA
00040000000DA100,CTR-JRAE,3D Streets of Rage,USA
0004000000086C00,CTR-JEVE,escapeVektor,USA
0004000000112B00,CTR-JEUE,Inazuma Eleven,USA
00040000000B9E00,CTR-JNAE,Nano Assault EX,USA
000400000011D500,CTR-BPSE,Pikmin Short Movies 3D,USA
000400000013EE00,CTR-KWDE,Woah Dave!,USA
0004000000124000,CTR-JWPE,The Keep,USA
000400000011DD00,CTR-BTME,LEGO Batman 3: Beyond Gotham,USA
0004000000127500,CTR-BSYE,Sonic Boom: Shattered Crystal,USA
0004000000148A00,CTR-ARSP,Riding Star 3D,EUR
00040000000C9D00,CTR-JB7E,Mario and Donkey Kong: Minis on the Move,USA
0004000000054700,CTR-SABE,3D Classics: Xevious,USA
000400000013D200,CTR-JNNE,Ninja Battle Heroes,USA
0004000000131D00,CTR-BMUE,Teenage Mutant Ninja Turtles: Danger of the Ooze,USA
000400000012A900,CTR-BTMZ,LEGO Batman 3: Beyond Gotham,GER
000400000013BD00,CTR-BPRP,Disney Planes: Fire & Rescue,EUR
000400000010F800,CTR-JB2E,BlazBlue: Clone Phantasma,USA
0004000000139100,CTR-JMXE,KemonoMix +,USA
0004000000132400,CTR-BTLP,Tetris Ultimate,EUR
0004000000087700,CTR-JNSE,NightSky,USA
00040000000AAC00,CTR-JRGE,Rage of the Gladiator,USA
00040000000DAA00,CTR-JA6E,Super Little Acorns 3D Turbo,USA
0004000000139300,CTR-KSFE,Siesta Fiesta,USA
00040000000EAD00,CTR-AK8E,Kokuga,USA
00040000000AE000,CTR-JA2E,Fluidity: Spin Cycle,USA
0004000000081700,CTR-JHLE,Hulu Plus,USA
00040000000C6F00,CTR-JMUE,Monster Hunter 3 Ultimate Data Transfer Program,USA
0004000E00055D00,CTR-EKJA,Pokemon X (Update 1.3),WLD
0004000E00055E00,CTR-EK2A,Pokemon Y (Update 1.3),WLD
00040000000D7D00,CTR-JNUE,Steel Diver: Sub Wars,USA
0004000000051700,CTR-JFRE,Swapnote,USA
0004000000126A00,CTR-NC6E,Tomodachi Life: Move-In Version,USA
00040000000B0F00,CTR-JYTE,Youtube,USA
0004008C00009800,CTR-HMMP,NES Jumping Mario Theme,EUR
000400000012EC00,CTR-BTLE,Tetris Ultimate,USA
000400000011C200,CTR-BTMP,LEGO Batman 3: Beyond Gotham,EUR
0004000000126D00,CTR-AVTE,Adventure Time: The Secret of the Nameless Kingdom,USA
0004000000123400,CTR-AQQE,Persona Q: Shadow of the Labyrinth,USA
000400000014EF00,CTR-BKYE,Hello Kitty and Sanrio Friends 3D Racing,USA
0004000000137500,CTR-BWCE,Winx Club: Saving Alfea,USA
0004000000144400,CTR-BG3J,One Piece: Super Grand Battle! X,JPN
0004000000149800,CTR-KPQE,PICROSS e5,USA
0004000000132F00,CTR-BSQP,Safari Quest,EUR
0004000000054300,CTR-SAEE,3D Classics: Excitebike,USA
00040000000D3300,CTR-TCZP,The Mysterious Murasame Castle,EUR
000400000012CB00,CTR-JK8P,Shovel Knight,EUR
00040000000F8000,CTR-AXGZ,Inazuma Eleven 3: Team Ogre Attacks!,EUR
0004000000117200,CTR-JPKJ,Puchicon 3-Gou: SmileBASIC,JPN
000400000011C500,CTR-ECLA,Pocket Monsters Alpha Sapphire,JPN
000400000011C400,CTR-ECRA,Pocket Monsters Omega Ruby,JPN
0004000000149F00,CTR-AQQP,Persona Q: Shadow of the Labyrinth,EUR
000400000012C200,CTR-BSYP,Sonic Boom: Shattered Crystal,EUR
0004000000102900,CTR-JETP,PICROSS e3,EUR
000400000014A000,CTR-BHFP,My Life On A Farm 3D,EUR
0004000000113200,CTR-AFLE,Fantasy Life,USA
000400000012DA00,CTR-JWPP,The Keep,EUR
00040000000ADF00,CTR-JAEP,Alien Chaos 3D,EUR
0004000000126700,CTR-JWTP,Another World: 20th Anniversary Edition,EUR
00040000000D2F00,CTR-JB7P,Mario and Donkey Kong: Minis on the Move,EUR
00040000000CBC00,CTR-JP2P,PICROSS e2,EUR
000400000011C500,CTR-ECLA,Pokemon Alpha Sapphire,USA
000400000011C400,CTR-ECRA,Pokemon Omega Ruby,USA
0004000000143B00,CTR-BPGE,Penguins of Madagascar,USA
000400000011E900,CTR-BLHZ,LEGO The Hobbit,FRA
00040000000F5B00,CTR-AL5F,LEGO Marvel Super Heroes: Universe in Peril,FRA
000400000011C500,CTR-ECLA,Pokemon Alpha Sapphire,EUR
000400000011C400,CTR-ECRA,Pokemon Omega Ruby,EUR
000400000014E500,CTR-AXCE,Super Smash Bros. (DEMO),USA
00040000000E7500,CTR-JKEP,Attack of the Friday Monsters! A Tokyo Tale,EUR
00040000000BC300,CTR-JCZP,Crimson Shroud,EUR
00040000000DD200,CTR-APNR,Disney Planes,RUS
000400000014F600,CTR-BMNP,Asterix: The Mansions of the Gods,EUR
0004000000148300,CTR-BD4D,Die drei ??? Kids: Jagd auf das Phantom,GER
0004000000144300,CTR-BNKJ,Hero Bank 2,JPN
0004000000155500,CTR-KCXP,Castle Conqueror EX,EUR
00040000000DC300,CTR-JAGP,Pick-A-Gem,EUR
00040000000BCA00,CTR-JMBP,Crazy Chicken: Directors Cut 3D,EUR
0004000000137C00,CTR-AVTP,Adventure Time: The Secret of the Nameless Kingdom,EUR
0004000000120500,CTR-BM9J,Shin Sekaiju no Meikyuu 2: Fafnir no Kishi,JPN
00040000000A9200,CTR-JEXP,PICROSS e,EUR
00040000000F7E00,CTR-AXSZ,Inazuma Eleven 3: Lightning Bolt,EUR
000400000007F500,CTR-AT8P,Urban Trial Freestyle,EUR
0004000000118200,CTR-BAMJ,Elminage Ibun: Ame no Mihashira Kai,JPN
0004000000143200,CTR-BWTJ,Anpanman to Touch de Wakuwaku Training,JPN
0004000000134400,CTR-BDEJ,Doraeigo: Nobita to Yousei no Fushigi Collection,JPN
000400000014AB00,CTR-BM8J,MahoCole: Mahou * Idol Collection,JPN
0004000000116900,CTR-AUFP,Sayonara Umihara Kawase,EUR
00040000000D1800,CTR-JBLP,Bloody Vampire,EUR
0004000000108D00,CTR-JRXP,Retro City Rampage: DX,EUR
000400000011B900,CTR-JPHP,Talking Phrasebook,EUR
000400000012FE00,CTR-BSLJ,Osawari Tantei Ozawa Rina: Nameko Rhythm,JPN
00040000000B4500,CTR-MA2P,Breakthru Films: Fat Hamster,EUR
00040000000B4100,CTR-MAXP,Breakthru Films: Little Postman,EUR
00040000000B3F00,CTR-MAVP,Breakthru Films: Magical Dance,EUR
00040000000B4200,CTR-MAYP,Breakthru Films: Papas Boy,EUR
00040000000B4000,CTR-MAWP,Breakthru Films: Scarecrow,EUR
00040000000B4300,CTR-MAZP,Breakthru Films: Spirits of the Piano,EUR
00040000000B3E00,CTR-MAUP,Breakthru Films: Transformation,EUR
00040000000F2700,CTR-MBJP,Shaun the Sheep (Episode 1-5),EUR
00040000000F2900,CTR-MBLP,Shaun the Sheep (Episode 11-15),EUR
00040000000F2800,CTR-MBKP,Shaun the Sheep (Episode 6-10),EUR
00040000000F2A00,CTR-MBMP,Shaun the Sheep (all episodes + Making of),EUR
0004000000096F00,CTR-MAAP,The 3D Machine,EUR
00040000000C5A00,CTR-MA8P,The 3D Machine Series: Episode 1,EUR
00040000000C5B00,CTR-MA9P,The 3D Machine Series: Episode 2,EUR
00040000000C5C00,CTR-MBAP,The 3D Machine Series: Episode 3,EUR
00040000000C5D00,CTR-MBBP,The 3D Machine Series: Episode 4,EUR
00040000000C5E00,CTR-MBCP,The 3D Machine Series: Episode 5,EUR
00040000000D9300,CTR-MBFP,The Beet Party: Episode 1 - Beet Poets,EUR
00040000000AEF00,CTR-MAQP,The Beet Party: Episode 2 - Beet Scratch,EUR
00040000000AEC00,CTR-MAMP,The Beet Party: Episode 3 - Jurassic Fridge,EUR
00040000000BB400,CTR-MA6P,The Beet Party: Episode 4 - UnderWaterMelon,EUR
00040000000D9400,CTR-MBGP,The Beet Party: Episode 5 - Unidentified Flying Waffle,EUR
00040000000D9500,CTR-MBHP,The Beet Party: Episode 6 - Call Me Aneek Neek,EUR
00040000000A3A00,CTR-MADP,The Incredible Barbazan: Episode 1 - The Cabinet of Fear,EUR
00040000000A3800,CTR-MABP,The Incredible Barbazan: Episode 2 - The Fire Juggler,EUR
00040000000A3D00,CTR-MAGP,The Incredible Barbazan: Episode 3 - The Human Cannonball 2,EUR
00040000000A3B00,CTR-MAEP,The Incredible Barbazan: Episode 4 - The Knife Thrower,EUR
00040000000A3C00,CTR-MAFP,The Incredible Barbazan: Episode 5 - Raging Bull,EUR
00040000000A3F00,CTR-MAHP,The Incredible Barbazan: Episode 6 - Up Your Sleeve,EUR
000400000010B800,CTR-MBSP,"Treasures of the World 3D (Barcelona, Paris, Rome)",EUR
0004000000134500,CTR-BG2J,Shingeki no Kyojin: Jinrui Saigo no Tsubasa CHAIN,JPN
0004000000144700,CTR-BFPJ,Fujiko F. Fujio Characters Daishuugou! SF Dotabata Party!,JPN
00040000000DB500,CTR-JHJP,3D Sonic The Hedgehog,EUR
0004000000079600,CTR-JRSP,Jett Rocket II: The Wrath of Taikai,EUR
0004000000142000,CTR-KMSE,My First Songs,USA
0004000000143D00,CTR-JFEP,2048,EUR
00040000000D9D00,CTR-JA7E,3D Altered Beast,USA
0004000000054500,CTR-SADE,3D Classics: Urban Champion,USA
00040000000D9E00,CTR-JDLE,3D Ecco the Dolphin,USA
00040000000C0C00,CTR-JSHE,3D Space Harrier,USA
00040000000C0D00,CTR-JHAE,3D Super Hang-On,USA
00040000000C4300,CTR-JKCE,Ikachan,USA
00040000000A6200,CTR-TBME,Super Mario Bros. 2,USA
0004000000094E00,CTR-TATE,Super Mario Bros.: The Lost Levels,USA
0004000000146300,CTR-BPGP,Penguins of Madagascar,EUR
000400000012CC00,CTR-JTVP,Toy Stunt Bike,EUR
00040000000BC000,CTR-JAPE,Aero Porter,USA
000400000014C900,CTR-KBME,Battleminer,USA
0004000000147A00,CTR-JVQE,Dededes Drum Dash Deluxe,USA
000400000010E900,CTR-JCJE,Squids Odyssey,USA
0004000000119700,CTR-JRYE,Quell Reflect,USA
000400000008FE00,CTR-JSKE,1001 Spikes,USA
000400000014DF00,CTR-BC4J,Sengoku Musou Chronicle 3,JPN
000400000014E000,CTR-BA3J,Aikatsu! 365-Hi no Idol Days,JPN
00040000000F9B00,CTR-BDSJ,Derby Stallion Gold,JPN
0004000000112300,CTR-JQ7E,Cubit: The Hardcore Platformer Robot,USA
0004000000149300,CTR-BWRP,WRC: FIA World Rally Championship,EUR
00040000000DCC00,CTR-JCBE,Chain Blaster,USA
00040000000AE800,CTR-JBWE,Family Bowling 3D,USA
000400000008E300,CTR-JMVE,Marvel Pinball 3D,USA
0004000000155100,CTR-BYSJ,Youkai Watch 2: Shinuchi,JPN
0004000000132000,CTR-BFRE,Ultimate NES Remix,USA
0004000000128600,CTR-JGYE,Bike Rider DX2: Galaxy,USA
0004000000127600,CTR-JJAE,Alien On The Run,USA
00040000000F2B00,CTR-JAXE,Mahjong 3D: Essentials,USA
00040000000FC000,CTR-JCXE,Bike Rider DX,USA
0004000000087A00,CTR-JSXE,SpeedX 3D,USA
0004000000147900,CTR-BCZP,Crazy Construction,EUR
0004000000133300,CTR-BHDP,Phoenix Wright: Ace Attorney Trilogy,EUR
000400000012FF00,CTR-BLTJ,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,JPN
0004000000148B00,CTR-KFRP,Fairune,EUR
000400000013C100,CTR-KHZE,Hazumi,USA
000400000013D800,CTR-KSGE,Scarygirl Illustration Kit,USA
0004000000128500,CTR-JN2E,Smash Cat Heroes,USA
00040000000E6800,CTR-JSWE,Star Wars Pinball,USA
00040000000D2400,CTR-JWHP,Witch & Hero,EUR
000400000014D600,CTR-KXEE,Xeodrifter,USA
0004000000084D00,CTR-ACUP,AeternoBlade,EUR
000400000014FA00,CTR-BS8J,Cooking Mama: Watashi no Sweets Shop,JPN
00040000000EF200,CTR-RCDE,Mega Man II,USA
00040000000EF500,CTR-RCEE,Mega Man III,USA
00040000000EF800,CTR-RCFE,Mega Man IV,USA
00040000000EFB00,CTR-RCGE,Mega Man V,USA
00040000000A1600,CTR-TBFE,Mega Man VI,USA
000400000004F100,CTR-RAWE,Mega Man: Dr. Wilys Revenge,USA
00040000000F0000,CTR-QA2E,Mega Man Xtreme 2,USA
00040000000EFE00,CTR-QAZE,Mega Man Xtreme,USA
0004000000093200,CTR-JZSP,Zombie Slayer Diox,EUR
0004000000112500,CTR-JXSP,Bird Mania Christmas 3D,EUR
0004000000108E00,CTR-JFBP,Cocoro: Line Defender,EUR
00040000000B7F00,CTR-ASLX,Scribblenauts Unlimited,UKV
0004000000129700,CTR-JFXP,My First Songs 2,EUR
000400000010E200,CTR-BCEJ,Final Fantasy Explorers,JPN
0004000000138D00,CTR-JYHP,Pyramids 2,EUR
000400000014AE00,CTR-BSYJ,Sonic Toon: Island Adventure,JPN
000400000008AA00,CTR-JSLP,3D Solitaire,EUR
0004000000147500,CTR-BH6Z,Disney Big Hero 6: Battle in the Bay,EUR
00040000000A7E00,CTR-JKGP,Crazy Kangaroo,EUR
00040000000B7500,CTR-JMSP,Monster Shooter,EUR
0004000000102C00,CTR-JC4P,Cube Tactics,EUR
00040000000D9600,CTR-JDMP,The Starship Damrey,EUR
000400000009F400,CTR-JKFP,Johnny Kung Fu,EUR
00040000000B4900,CTR-JHHP,Johnny Hotshot,EUR
0004000000157200,CTR-KSMP,Sumico,EUR
0004000000153D00,CTR-KTMP,Toys Vs Monsters,EUR
00040000000A8400,CTR-JCDE,Castle Conqueror Defender,USA
00040000000F8600,CTR-TDME,Mighty Final Fight,USA
000400000014DA00,CTR-KBMP,Battleminer,EUR
000400000013A000,CTR-BPMJ,Pac World 2,JPN
0004000000140900,CTR-BSNJ,Syunsoku Mezase! Zenkoku Saikyou Runner,JPN
0004000000144800,CTR-BTVJ,12-Sai. Honto no Kimochi,JPN
000400000009C700,CTR-JPLP,Planet Crashers,EUR
0004000000121100,CTR-JTLP,Turtle Tale,EUR
00040000000B0D00,CTR-JRBP,Rising Board 3D,EUR
00040000000CC600,CTR-JGWP,Dillons Rolling Western: The Last Ranger,EUR
0004000000152A00,CTR-BCNJ,Sumikko Gurashi: Koko Ga Ochitsukundesu,JPN
0004000000117800,CTR-JXRP,European Conqueror 3D,EUR
00040000000DA200,CTR-JS4P,BUGS vs. TANKS!,EUR
000400000009E700,CTR-AC2P,Crash City Mayhem,EUR
0004000000150900,CTR-KBUP,Brutus & Futee,EUR
00040000000EDA00,CTR-JPAP,Pure Chess,EUR
000400000010A600,CTR-JF4P,Fishdom H2O: Hidden Odyssey,EUR
0004000000103200,CTR-BWNJ,Wannyan Pet Shop,JPN
0004000000103200,CTR-BWNJ,Wannyan Pet Shop (Rev02),JPN
0004000000030600,CTR-AMKJ,Mario Kart 7 (Rev02),JPN
000400000012FA00,CTR-BJWJ,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,JPN
00040000000CEF00,CTR-JS2P,Swords & Soldiers 3D,EUR
0004000000093100,CTR-JSSP,Samurai Sword Destiny,EUR
0004000000141E00,CTR-KMDP,MindFeud,EUR
0004000000152B00,CTR-BGYJ,Rilakkuma Nakayoshi Collection,JPN
0004000000154E00,CTR-BNAJ,Boku wa Koukuu Kanseikan: Airport Hero 3D - Narita All Stars,JPN
0004000000052100,CTR-JF2P,Fun! Fun! Minigolf Touch!,EUR
0004000000033600,CTR-AQEP,The Legend of Zelda: Ocarina of Time 3D (Rev01),EUR
00040000000AD300,CTR-JA2P,Hydroventure: Spin Cycle,EUR
000400000008A900,CTR-JMAP,Mad Dog McCree,EUR
0004000000132300,CTR-JVHP,Van Helsing sniper Zx100,EUR
000400000012B600,CTR-JN4J,Nekketsu Mahou Monogatari,JPN
000400000014A900,CTR-BSAJ,Soroban - Anzan - Flash Anzan Kanzenhan,JPN
00040000000BC200,CTR-JAPP,Aero Porter,EUR
000400000008C200,CTR-JEVP,escapeVektor,EUR
000400000008F000,CTR-JABP,Art of Balance TOUCH!,EUR
00040000000F7600,CTR-JPMP,"Chibi-Robo! Lets Go, Photo!",EUR
0004000000124C00,CTR-JK9P,Tiny Games: Knights & Dragons,EUR
00040000000AF200,CTR-JSGP,Samurai G,EUR
0004000000148400,CTR-JWMP,Comic Workshop,EUR
0004000000149700,CTR-JEQP,Painting Workshop,EUR
00040000000BB500,CTR-JPQJ,Club Nintendo Picross,JPN
0004000000153400,CTR-KXXJ,Club Nintendo Picross Plus,JPN
00040000000E8C00,CTR-JWHJ,Majo to Yuusha,JPN
00040000000FF900,CTR-QA5J,Super Mario Bros. Deluxe,JPN
0004000000124300,CTR-JQ7P,Cubit: The Hardcore Platformer Robot,EUR
00040000000B7400,CTR-JRGP,Rage of the Gladiator,EUR
000400000013BF00,CTR-JWJP,Parking Star 3D,EUR
00040000000F7400,CTR-JC2P,Coaster Creator 3D,EUR
00040000000E7300,CTR-JAQP,10-in-1: Arcade Collection,EUR
0004000000092200,CTR-JH4P,Sudoku by Nikoli,EUR
00040000000ED000,CTR-JWKP,Wakedas,EUR
00040000000FB700,CTR-JCRJ,Colors! 3D,JPN
0004000000077E00,CTR-JD8J,Denpa Ningen no RPG,JPN
00040000000B1A00,CTR-JPXP,PIX3D,EUR
000400000010A400,CTR-JANP,Angry Bunnies,EUR
