serial,name,region
SHVC-TM-JPN,Teenage Mutant Ninja Turtles - Turtles in Time (Japan),Japan
SNS-TM-USA,Teenage Mutant Ninja Turtles IV - Turtles in Time (USA),USA
SHVC-TK,Teitoku no Ketsudan (Japan),Japan
SHVC-TK,Teitoku no Ketsudan (Japan) (Rev 1),Japan
SHVC-ATEJ-JPN,Teitoku no Ketsudan II (Japan),Japan
SHVC-ATEJ-JPN,Teitoku no Ketsudan II (Japan) (Rev 1),Japan
SHVC-APCJ,Tekichuu Keiba Juku (Japan),Japan
SHVC-AMUJ-JPN,Tenchi Muyou! - Game Hen (Japan),Japan
SHVC-AQTJ-JPN,Tenchi Souzou (Japan),Japan
SHVC-AKTJ-JPN,Tenchi o Kurau - Sangokushi Gunyuuden (Japan),Japan
SHVC-AZRJ-JPN,Tengai Makyou Zero (Japan),Japan
SHVC-AZRJ-JPN,Tengai Makyou Zero (Japan) (Shounen Jump no Shou),Japan
SHVC-LJ-JPN,Tenryuu Genichirou no Pro Wres Revolution (Japan),Japan
SHVC-UA,Tenshi no Uta - Shiroki Tsubasa no Inori (Japan),Japan
SNSP-TP,Terminator 2 - Judgment Day (Europe),Europe
SNS-TP,Terminator 2 - Judgment Day (USA),USA
SNS-TN,"Terminator, The (USA)",USA
SNSP-AQTP-EUR,Terranigma (Europe),Europe
SNSP-AQTP-EUR,Terranigma (France),
SNSP-AQTP-EUR,Terranigma (Germany),
SNSP-AQTP-EUR,Terranigma (Germany) (Rev 1),
SNSP-AQTP-EUR,Terranigma (Spain),
SNSP-ATFP-EUR,Tetris & Dr. Mario (Europe),Europe
SNS-ATFE-USA,Tetris & Dr. Mario (USA),USA
SNSP-27,Tetris 2 (Europe),Europe
SNS-27-USA,Tetris 2 (USA),USA
SNS-27-USA,Tetris 2 (USA) (Rev 1),USA
SNSP-AYLP-EUR,"Tetris Attack (Europe) (En,Ja)",Europe
SNS-AYLE-USA,"Tetris Attack (USA) (En,Ja)",USA
SHVC-4G,Tetris Battle Gaiden (Japan),Japan
SHVC-27-JPN,Tetris Flash (Japan),Japan
SHVC-ZB,Tetsuwan Atom (Japan),Japan
SNSP-ATQP-EUR,"Theme Park (Europe) (En,Fr,De)",Europe
SHVC-ATQJ-JPN,Theme Park (Japan),Japan
SNSP-6T,Thomas the Tank Engine & Friends (Europe),Europe
SNS-6T,Thomas the Tank Engine & Friends (USA),USA
SHVC-TF,Thoroughbred Breeder (Japan),Japan
SHVC-QW,Thoroughbred Breeder II (Japan),Japan
SHVC-AIWJ,Thoroughbred Breeder III (Japan),Japan
SHVC-TH,Thunder Spirits (Japan),Japan
SNS-TH-USA,Thunder Spirits (USA),USA
SNS-ATHE-USA,"Tick, The (USA)",USA
SNSP-XT,Time Slip (Europe),Europe
SNS-XT,Time Slip (USA),USA
SNSP-X8,Time Trax (Europe),Europe
SNS-X8,Time Trax (USA),USA
SNSP-ATCP-EUR,Timecop (Europe),Europe
SHVC-ATCJ-JPN,Timecop (Japan),Japan
SNS-ATCE-USA,Timecop (USA),USA
SNSP-AJ9P-EUR,Timon & Pumbaa's Jungle Games (Europe),Europe
SNS-AJ9E-USA,Timon & Pumbaa's Jungle Games (USA),USA
SNS-9N,Tin Star (USA),USA
SNSP-A2VP-EUR,"Tintin - Prisoners of the Sun (Europe) (En,Fr,De,Es)",Europe
SNSP-AT6P-EUR,"Tintin in Tibet (Europe) (En,Fr,De,Nl)",Europe
SHVC-TA-JPN,Tiny Toon Adventures (Japan),Japan
SHVC-TA-JPN,Tiny Toon Adventures (Japan) (Rev 1),Japan
SNSP-TA,Tiny Toon Adventures - Buster Busts Loose! (Europe),Europe
SNSP-TA,Tiny Toon Adventures - Buster Busts Loose! (Spain),
SNS-TA-USA,Tiny Toon Adventures - Buster Busts Loose! (USA),USA
SHVC-5Z,Tiny Toon Adventures - Dotabata Daiundoukai (Japan),Japan
SNS-5Z,Tiny Toon Adventures - Wacky Sports Challenge (USA),USA
SNSP-5Z,Tiny Toon Adventures - Wild & Wacky Sports (Europe),Europe
SNSP-5Z,Tiny Toon Adventures - Wild & Wacky Sports (Europe) (Rev 1),Europe
SNS-A9WE-USA,Todd McFarlane's Spawn - The Video Game (USA),USA
SHVC-AM8J-JPN,Tokimeki Memorial - Densetsu no Ki no Shita de (Japan),Japan
SHVC-AM8J-JPN,Tokimeki Memorial - Densetsu no Ki no Shita de (Japan) (Rev 1),Japan
SHVC-ATMJ-JPN,Tokoro's Mahjong (Japan),Japan
SNSP-TJ,Tom and Jerry (Europe),Europe
SNS-TJ,Tom and Jerry (USA),USA
SHVC-TJ,Tom to Jerry (Japan),Japan
SNS-XS,Tommy Moe's Winter Extreme - Skiing and Snowboarding (USA),USA
SNS-WO,Tony Meola's Sidekicks Soccer (USA),USA
SNSP-TR,Top Gear (Europe),Europe
SNS-TR,Top Gear (USA),USA
SNSP-2P,Top Gear 2 (Europe),Europe
SNS-2P,Top Gear 2 (USA),USA
SNSP-A3TP-EUR,Top Gear 3000 (Europe),Europe
SNS-A3TE-USA,Top Gear 3000 (USA),USA
SHVC-QC,Top Management II (Japan),Japan
SHVC-TR,Top Racer (Japan),Japan
SHVC-2P,Top Racer 2 (Japan),Japan
SHVC-ACSJ-JPN,Toride (Japan),Japan
SHVC-TQ,Torneko no Daibouken - Fushigi no Dungeon (Japan),Japan
SHVC-TQ,Torneko no Daibouken - Fushigi no Dungeon (Japan) (Rev 1),Japan
SNSP-XC,Total Carnage (Europe),Europe
SNS-XC,Total Carnage (USA),USA
SHVC-ALAJ-JPN,Tottemo! Lucky Man - Lucky Cookie Roulette de Totsugekii (Japan),Japan
SHVC-ACQJ-JPN,Touge Densetsu - Saisoku Battle (Japan),Japan
SHVC-AT9J-JPN,Tower Dream (Japan),Japan
SNSP-AQHP-EUR,"Toy Story (Europe) (En,Fr,De)",Europe
SHVC-AQHJ-JPN,Toy Story (Japan),Japan
SNS-AQHE-USA,Toy Story (USA),USA
SNS-YT-USA,Toys - Let the Toy Wars begin! (USA),USA
SHVC-A2SJ-JPN,Traverse - Starlight & Prairie (Japan),Japan
SHVC-AEGJ-JPN,Treasure Hunter G (Japan),Japan
SHVC-T6,Trinea (Japan),Japan
SNSP-TX,Troddlers (Europe),Europe
SNS-TX,Troddlers (USA),USA
SNS-YQ,Troy Aikman NFL Football (USA),USA
SNSP-GB-EUR,True Golf Classics - Pebble Beach Golf Links (Europe),Europe
SNS-GB,True Golf Classics - Pebble Beach Golf Links (USA),USA
SNS-TG,True Golf Classics - Waialae Country Club (USA),USA
SNS-W8,True Golf Classics - Wicked 18 (USA),USA
SNSP-ATLP-EUR,True Lies (Europe),Europe
SNSP-ATLP-EUR,True Lies (Germany),
SHVC-ATLJ-JPN,True Lies (Japan),Japan
SNS-ATLE-USA,True Lies (USA),USA
SHVC-LT,Trump Island (Japan),Japan
SHVC-A7MJ-JPN,Tsukikomori (Japan),Japan
SHVC-A7MJ-JPN,Tsukikomori (Japan) (Rev 1) (NP),Japan
SHVC-KW-JPN,Tsuppari Oozumou - Risshinshusse Hen (Japan),Japan
SHVC-2O,Tsuri Tarou (Japan),Japan
SHVC-ATPJ-JPN,Tsuyoshi Shikkari Shinasai - Taisen Puzzle Dama (Japan),Japan
SNSP-TE,Tuff E Nuff (Europe),Europe
SNS-TE,Tuff E Nuff (USA),USA
SNSP-ATTP-EUR,Turbo Toons (Europe),Europe
SHVC-ATUJ-JPN,Turf Hero (Japan),Japan
SHVC-AYZJ-JPN,Turf Memories (Japan),Japan
SNSP-ZN,Turn and Burn - No-Fly Zone (Europe),Europe
SNSP-ZN,Turn and Burn - No-Fly Zone (Spain),
SNS-ZN-USA,Turn and Burn - No-Fly Zone (USA),USA
SHVC-T7,TwinBee - Rainbow Bell Adventure (Japan),Japan
SNS-83,"Twisted Tales of Spike McFang, The (USA)",USA
SHVC-Y9,U.F.O. Kamen Yakisoban - Kettler no Kuroi Inbou (Japan),Japan
SHVC-Y9,U.F.O. Kamen Yakisoban - Kettler no Kuroi Inbou (Japan) (Keihin Ban),Japan
SNSP-E8,U.N. Squadron (Europe),Europe
SNS-E8,U.N. Squadron (USA),USA
SHVC-UI,USA Ice Hockey (Japan),Japan
SHVC-UI,USA Ice Hockey (Japan) (Rev 1),Japan
SHVC-3A,Uchuu Race - Astro Go! Go! (Japan),Japan
SHVC-T8,Uchuu no Kishi Tekkaman Blade (Japan),Japan
SHVC-AVGJ-JPN,Ultima - Kyouryuu Teikoku (Japan),Japan
SNS-7U,Ultima - Runes of Virtue II (USA),USA
SNS-71,Ultima - The Black Gate (USA),USA
SNS-U6,Ultima - The False Prophet (USA),USA
SHVC-6V,Ultima Gaiden - Kuro Kishi no Inbou (Japan),Japan
SHVC-U6,Ultima VI - Itsuwari no Yogensha (Japan),Japan
SHVC-7I,Ultima VII - The Black Gate (Japan),Japan
SNS-HP,Ultimate Fighter (USA),USA
SHVC-UF-JPN,Ultimate Football (Japan),Japan
SNSP-A3MP-EUR,Ultimate Mortal Kombat 3 (Europe),Europe
SNS-A3ZE-USA,Ultimate Mortal Kombat 3 (USA),USA
SHVC-U2,Ultra Baseball Jitsumei Ban (Japan),Japan
SHVC-ABJJ,Ultra Baseball Jitsumei Ban 2 (Japan),Japan
SHVC-AU2J,Ultra Baseball Jitsumei Ban 3 (Japan),Japan
SHVC-A7YJ-JPN,Ultra League - Moero! Soccer Daikessen!! (Japan),Japan
SHVC-U7,Ultra Seven (Japan),Japan
SHVC-UM,Ultraman (Japan),Japan
SNS-UM,Ultraman (USA),USA
SHVC-A6UJ-JPN,Umi no Nushi Tsuri (Japan),Japan
SHVC-A6UJ-JPN,Umi no Nushi Tsuri (Japan) (Rev 1),Japan
SHVC-ATAJ-JPN,Umihara Kawase (Japan),Japan
SHVC-AUFJ,Umizuri Meijin - Suzuki Hen (Japan),Japan
SNS-QK,Uncharted Waters (USA),USA
SHVC-ANZJ-JPN,Undake 30 Same Game Daisakusen - Mario Version (Japan),Japan
SHVC-AUCJ-JPN,Undercover Cops (Japan),Japan
SNS-4L,Uniracers (USA),USA
SNSP-4L,Unirally (Europe),Europe
SNS-UC,"Untouchables, The (USA)",USA
SNSP-AUSP-EUR,Urban Strike (Europe),Europe
SNS-AUSE-USA,Urban Strike (USA),USA
SHVC-UT-JPN,Ushio to Tora (Japan),Japan
SNSP-UP,Utopia (Germany),
SHVC-UP,Utopia (Japan),Japan
SNSP-UP,Utopia - The Creation of a Nation (Europe),Europe
SNS-UP,Utopia - The Creation of a Nation (USA),USA
SNSP-8Z-EUR,Val d'Isere Championship (Europe),Europe
SNSP-8Z-EUR,Val d'Isere Championship (France),
SNSP-VS,Vegas Stakes (Europe),Europe
SNS-VS,Vegas Stakes (USA),USA
SNSP-A2CP-EUR,Venom - Spider-Man - Separation Anxiety (Europe),Europe
SNS-A2CE-USA,Venom - Spider-Man - Separation Anxiety (USA),USA
SHVC-AVWJ-JPN,Verne World (Japan),Japan
SHVC-VD,Viking no Daimeiwaku (Japan),Japan
SNSP-AVBP-EUR,Virtual Bart (Europe),Europe
SHVC-AVBJ-JPN,Virtual Bart (Japan),Japan
SNS-AVBE-USA,Virtual Bart (USA),USA
SNSP-VX,Virtual Soccer (Europe),Europe
SHVC-VJ,Virtual Wars (Japan),Japan
SHVC-VT-JPN,Volleyball Twin (Japan),Japan
SNSP-4V,"Vortex (Europe) (En,Es)",Europe
SHVC-4V,"Vortex (Japan) (En,Ja)",Japan
SNS-4V,"Vortex (USA) (En,Es)",USA
SHVC-AU3J-JPN,Vs. Collection (Japan),Japan
SNS-AWRE-USA,WCW Super Brawl Wrestling (USA),USA
SNSP-AWFP-EUR,WWF Raw (Europe),Europe
SNS-AWFE-USA,WWF Raw (USA),USA
SHVC-WU,WWF Royal Rumble (Japan),Japan
SNS-WU,WWF Royal Rumble (USA),USA
SNSP-WF,WWF Super WrestleMania (Europe),Europe
SHVC-WF,WWF Super WrestleMania (Japan),Japan
SNS-WF,WWF Super WrestleMania (USA),USA
SNSP-AWVP-EUR,WWF WrestleMania - The Arcade Game (Europe),Europe
SHVC-AWVJ-JPN,WWF WrestleMania - The Arcade Game (Japan),Japan
SNS-AWVE-USA,WWF WrestleMania - The Arcade Game (USA),USA
SHVC-AWLJ-JPN,Wagyan Paradise (Japan),Japan
SHVC-OW-JPN,Wakataka Oozumou - Yume no Kyoudai Taiketsu (Japan),Japan
SHVC-ASKJ-JPN,Wakuwaku Ski Wonder Spur (Japan),Japan
SHVC-WA,Wally o Sagase! - Ehon no Kuni no Daibouken (Japan),Japan
SNS-A2AE-USA,War 2410 (USA),USA
SNS-AZNE-USA,War 3010 - The Revolution (USA),USA
SHVC-55,Waratte Iitomo! Tamolympic (Japan),Japan
SNSP-65,Wario's Woods (Europe),Europe
SNS-65-USA,Wario's Woods (USA),USA
SNSP-AWKP-EUR,Warlock (Europe),Europe
SHVC-AWKJ-JPN,Warlock (Japan),Japan
SNS-AWKE-USA,Warlock (USA),USA
SNS-WP,WarpSpeed (USA),USA
SNSP-AWEP-EUR,Waterworld (Europe),Europe
SNS-AWZE,Wayne Gretzky and the NHLPA All-Stars (USA),USA
SNSP-WW,Wayne's World (Europe),Europe
SNS-WW,Wayne's World (USA),USA
SNS-6D-USA,We're Back! - A Dinosaur's Story (USA),USA
SNSP-AWDP-EUR,WeaponLord (Europe),Europe
SNS-AWDE-USA,WeaponLord (USA),USA
SHVC-AWHJ-JPN,Wedding Peach (Japan),Japan
SNS-WL,Wheel of Fortune (USA),USA
SNS-XF,Wheel of Fortune - Deluxe Edition (USA),USA
SNS-WN,"Where in Time Is Carmen Sandiego (USA) (En,Fr,De,Es,It)",USA
SNSP-WX,"Where in the World Is Carmen Sandiego (Europe) (En,Fr,De,Es,It)",Europe
SNS-WX,"Where in the World Is Carmen Sandiego (USA) (En,Fr,De,Es,It)",USA
SNSP-SH,Whirlo (Europe),Europe
SNSP-AZWP-EUR,Whizz (Europe),Europe
SNS-AZWE-USA,Whizz (USA),USA
SNSP-4W,Wild Guns (Europe),Europe
SHVC-4W,Wild Guns (Japan),Japan
SNS-4W,Wild Guns (USA),USA
SNS-AWSE-USA,Wild Snake (USA),USA
SHVC-CQ,Wild Trax (Japan) (Rev 1),Japan
SNSP-AW8P-EUR,Williams Arcade's Greatest Hits (Europe),Europe
SNS-AW8E-USA,Williams Arcade's Greatest Hits (USA),USA
SNSP-WC,Wing Commander (Europe),Europe
SNSP-WC,Wing Commander (Germany),
SHVC-WC,Wing Commander (Japan),Japan
SNS-WC,Wing Commander (USA),USA
SNSP-2W,Wing Commander - The Secret Missions (Europe),Europe
SNS-2W,Wing Commander - The Secret Missions (USA),USA
SNS-WG,Wings 2 - Aces High (USA),USA
SHVC-WJ,Winning Post (Japan),Japan
SHVC-WJ,Winning Post (Japan) (Rev 1),Japan
SHVC-AW9J-JPN,Winning Post 2 - Program '96 (Japan),Japan
SHVC-AW9J-JPN,Winning Post 2 - Program '96 (Japan) (Rev 1),Japan
SNSP-ASXP,Winter Gold (Europe),Europe
SNSP-W4,"Winter Olympic Games - Lillehammer '94 (Europe) (En,Fr,De,Es,It,Pt,Sv,No)",Europe
SNS-W4,"Winter Olympic Games - Lillehammer '94 (USA) (En,Fr,De,Es,It,Pt,Sv,No)",USA
SHVC-WQ,Wizap! - Ankoku no Ou (Japan),Japan
SNS-W6,"Wizard of Oz, The (USA)",USA
SHVC-BWZJ-JPN,Wizardry I-II-III - Story of Llylgamyn (Japan) (NP),Japan
SNS-W5,Wizardry V - Heart of the Maelstrom (USA),USA
SHVC-W5,Wizardry V - Saika no Chuushin (Japan),Japan
SHVC-AW6J-JPN,Wizardry VI - Kindan no Mahitsu (Japan),Japan
SNS-WH,Wolfchild (USA),USA
SNS-6W,Wolfenstein 3-D (USA),USA
SNSP-6W,Wolfenstein 3D (Europe),Europe
SHVC-6W,Wolfenstein 3D - The Claw of Eisenfaust (Japan),Japan
SHVC-AWXJ-JPN,Wolverine (Japan),Japan
SNS-AWXE-USA,Wolverine - Adamantium Rage (USA),USA
SHVC-APJJ-JPN,Wonder Project J - Kikai no Shounen Pino (Japan),Japan
SHVC-UH,Wondrous Magic (Japan),Japan
SNS-WT,Wordtris (USA),USA
SNSP-WY,World Class Rugby (Europe),Europe
SNSP-WY,World Class Rugby (France),
SHVC-WY,World Class Rugby (Japan),Japan
SHVC-2R-JPN,World Class Rugby 2 - Kokunai Gekitou Hen '93 (Japan),Japan
SNSP-5W,"World Cup Striker (Europe) (En,Fr,De)",Europe
SHVC-5W,World Cup Striker (Japan),Japan
SNSP-U4,"World Cup USA 94 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)",Europe
SHVC-U4-JPN,"World Cup USA 94 (Japan) (En,Fr,De,Es,It,Nl,Pt,Sv)",Japan
SNS-U4-USA,"World Cup USA 94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)",USA
SNSP-WZ-FAH,World Heroes (Europe),Europe
SHVC-WZ-JPN,World Heroes (Japan),Japan
SNS-WZ,World Heroes (USA),USA
SHVC-JI-JPN,World Heroes 2 (Japan),Japan
SNS-JI,World Heroes 2 (USA),USA
SNSP-LB,World League Basketball (Europe),Europe
SNS-WS-USA,World League Soccer (USA),USA
SNSP-AW5P-EUR,World Masters Golf (Europe),Europe
SHVC-WO,World Soccer (Japan),Japan
SNS-WO,World Soccer 94 - Road to Glory (USA),USA
SNSP-AW3P-UKV,Worms (Europe),Europe
SHVC-BWCJ-JPN,Wrecking Crew '98 (Japan),Japan
SNSP-XZ,X Zone (Europe),Europe
SNSP-X7-EUR,X-Kaliber 2097 (Europe),Europe
SNS-X7,X-Kaliber 2097 (USA),USA
SNSP-AXMP-EUR,X-Men - Mutant Apocalypse (Europe),Europe
SHVC-AXMJ-JPN,X-Men - Mutant Apocalypse (Japan),Japan
SNS-AXME-USA,X-Men - Mutant Apocalypse (USA),USA
SHVC-XK-JPN,Xak - The Art of Visual Stage (Japan),Japan
SHVC-SH,Xandra no Daibouken - Valkyrie to no Deai (Japan),Japan
SNS-XA,Xardion (USA),USA
SHVC-YA,Yadamon - Wonderland Dreams (Japan),Japan
SHVC-ADJJ-JPN,Yakouchuu (Japan),Japan
SHVC-AYMJ-JPN,Yam Yam (Japan),Japan
SHVC-UY-JPN,Yamaneko Bubsy no Daibouken (Japan),Japan
SHVC-Y8-JPN,Yogi Bear (Japan),Japan
SNSP-Y8-EUR,Yogi Bear's Cartoon Capers (Europe),Europe
SHVC-3G,Yokoyama Mitsuteru Sangokushi (Japan),Japan
SHVC-3G,Yokoyama Mitsuteru Sangokushi (Japan) (Rev 1),Japan
SHVC-32-JPN,Yokoyama Mitsuteru Sangokushi 2 (Japan),Japan
SHVC-AYBJ-JPN,Yokoyama Mitsuteru Sangokushi Bangi - Sugoroku Eiyuu-ki (Japan),Japan
SHVC-5U,Yokozuna Monogatari (Japan),Japan
SHVC-5U,Yokozuna Monogatari (Japan) (Rev 1),Japan
SHVC-YC,Yoshi no Cookie (Japan),Japan
SHVC-RH,Yoshi no Road Hunting (Japan),Japan
SNSP-YC,Yoshi's Cookie (Europe),Europe
SNS-YC,Yoshi's Cookie (USA),USA
SNSP-RH,Yoshi's Safari (Europe),Europe
SNS-RH,Yoshi's Safari (USA),USA
SHVC-ADPJ-JPN,Youchien Senki Madara (Japan),Japan
SHVC-AYOJ-JPN,Youkai Buster - Ruka no Daibouken (Japan),Japan
SNSP-Y6,Young Merlin (Europe),Europe
SNS-Y6,Young Merlin (USA),USA
SHVC-YS,Ys III - Wanderers from Ys (Japan),Japan
SNS-YS,Ys III - Wanderers from Ys (USA),USA
SHVC-Y4,Ys IV - Mask of the Sun (Japan),Japan
SHVC-AYVJ-JPN,Ys V - Expert (Japan),Japan
SHVC-AYVJ-JPN,Ys V - Ushinawareta Suna no Miyako Kefin (Japan),Japan
SHVC-YY,Yu Yu Hakusho (Japan),Japan
SHVC-AYYJ-JPN,Yu Yu Hakusho - Tokubetsu Hen (Japan),Japan
SHVC-Y2-JPN,Yu Yu Hakusho 2 - Kakutou no Shou (Japan),Japan
SHVC-AY3J-JPN,Yu Yu Hakusho Final - Makai Saikyou Retsuden (Japan),Japan
SHVC-UG,Yumemaboroshi no Gotoku (Japan),Japan
SHVC-UJ,Yuujin Janjuu Gakuen (Japan),Japan
SHVC-9U,Yuujin Janjuu Gakuen 2 (Japan),Japan
SHVC-U3,Yuujin no Furi Furi Girls (Japan),Japan
SHVC-UU-JPN,Yuuyu no Quiz de Go! Go! (Japan),Japan
SHVC-TOBJ-JPN,Zaitaku Touhyou System - SPAT4-Wide (Japan),Japan
SHVC-AZAJ-JPN,Zakuro no Aji (Japan),Japan
SHVC-ZS,Zan II Spirits (Japan),Japan
SHVC-Z3,Zan III Spirits (Japan),Japan
SHVC-ZL,Zelda no Densetsu - Kamigami no Triforce (Japan),Japan
SHVC-ZL,Zelda no Densetsu - Kamigami no Triforce (Japan) (Rev 1),Japan
SHVC-ZL,Zelda no Densetsu - Kamigami no Triforce (Japan) (Rev 2),Japan
SHVC-AGVJ-JPN,Zen-Nihon GT Senshuken (Japan),Japan
SHVC-JP,Zen-Nihon Pro Wres (Japan),Japan
SHVC-JF,Zen-Nihon Pro Wres - Fight da Pon! (Japan),Japan
SHVC-APRJ-JPN,Zen-Nihon Pro Wres 2 - 3-4 Budoukan (Japan),Japan
SHVC-2J-JPN,Zen-Nihon Pro Wres' - Sekai Saikyou Tag (Japan),Japan
SHVC-AZJJ-JPN,Zenkoku Juudan Ultra Shinri Game (Japan),Japan
SHVC-AY5J,Zenkoku Koukou Soccer (Japan),Japan
SHVC-AY7J,Zenkoku Koukou Soccer 2 (Japan),Japan
SHVC-Q4,Zero 4 Champ RR (Japan),Japan
SHVC-ARZJ-JPN,Zero 4 Champ RR-Z (Japan),Japan
SNSP-AZKP-EUR,Zero the Kamikaze Squirrel (Europe),Europe
SNSP-AZKP-EUR,Zero the Kamikaze Squirrel (Europe) (Rev 1),Europe
SNS-AZKE-USA,Zero the Kamikaze Squirrel (USA),USA
SHVC-ZD,Zico Soccer (Japan),Japan
SHVC-ZP,Zig Zag Cat - Dachou Club mo Oosawagi da (Japan),Japan
SNSP-ZA,Zombies (Europe),Europe
SNS-ZA-USA,Zombies Ate My Neighbors (USA),USA
SNSP-Z8,Zool - Ninja of the 'Nth' Dimension (Europe),Europe
SNS-Z8-USA,Zool - Ninja of the 'Nth' Dimension (USA),USA
SHVC-Z8-JPN,Zool no Yume Bouken (Japan),Japan
SNSP-AZPP-EUR,Zoop (Europe),Europe
SNS-AZPE-USA,Zoop (USA),USA
SHVC-BZMJ-JPN,Zootto Mahjong! (Japan) (NP),Japan
